	id	timeframe	start_sec	end_sec	n_obs	duration_hours	residual_ra_last_mean	residual_ra_last_std	residual_dec_last_mean	residual_dec_last_std	start_dt	end_dt	weight_ra	weight_dec	mean_weight	weight_ra_scaled	weight_dec_scaled	mean_weight_scaled
1183	689_nm0077	653	3.04714266e+08	3.04714266e+08	1	0.00000000e+00	6.23549812e-02	1.34071797e-01	2.88106237e-02	6.84496117e-02	2009-08-28 06:51:06.382677	2009-08-28 06:51:06.382677	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1184	689_nm0077	654	3.04800402e+08	3.04800402e+08	1	0.00000000e+00	-1.08220491e-01	1.34071797e-01	1.79785841e-01	6.84496117e-02	2009-08-29 06:46:41.982659	2009-08-29 06:46:41.982659	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1185	689_nm0077	655	3.04886540e+08	3.04886540e+08	1	0.00000000e+00	-1.43606320e-01	1.34071797e-01	1.89302629e-01	6.84496117e-02	2009-08-30 06:42:20.082643	2009-08-30 06:42:20.082643	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1186	689_nm0077	656	3.05058898e+08	3.05058898e+08	1	0.00000000e+00	-1.30254472e-01	1.34071797e-01	2.87098553e-01	6.84496117e-02	2009-09-01 06:34:58.482610	2009-09-01 06:34:58.482610	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1187	689_nm0077	657	3.05575775e+08	3.05575775e+08	1	0.00000000e+00	3.05713999e-01	1.34071797e-01	2.05949331e-01	6.84496117e-02	2009-09-07 06:09:35.082521	2009-09-07 06:09:35.082521	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1188	689_nm0077	658	3.05661973e+08	3.05661973e+08	1	0.00000000e+00	7.87270953e-03	1.34071797e-01	1.28935586e-01	6.84496117e-02	2009-09-08 06:06:12.982508	2009-09-08 06:06:12.982508	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1189	689_nm0077	659	3.05834310e+08	3.05834310e+08	1	0.00000000e+00	2.39908839e-01	1.34071797e-01	1.20717201e-01	6.84496117e-02	2009-09-10 05:58:29.582483	2009-09-10 05:58:29.582483	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1190	689_nm0077	660	3.05920418e+08	3.05920418e+08	1	0.00000000e+00	-1.64615645e-01	1.34071797e-01	9.44252399e-01	6.84496117e-02	2009-09-11 05:53:38.482471	2009-09-11 05:53:38.482471	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1191	689_nm0077	661	3.06265116e+08	3.06265116e+08	1	0.00000000e+00	1.04043953e-01	1.34071797e-01	3.19862207e-01	6.84496117e-02	2009-09-15 05:38:36.482429	2009-09-15 05:38:36.482429	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1192	689_nm0077	662	3.06523579e+08	3.06523579e+08	1	0.00000000e+00	-9.81677295e-02	1.34071797e-01	2.23474480e-01	6.84496117e-02	2009-09-18 05:26:18.882403	2009-09-18 05:26:18.882403	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1193	689_nm0077	663	3.06609708e+08	3.06609708e+08	1	0.00000000e+00	-1.07257764e-02	1.34071797e-01	2.32935523e-01	6.84496117e-02	2009-09-19 05:21:48.082395	2009-09-19 05:21:48.082395	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1194	689_nm0077	664	3.06782016e+08	3.06782016e+08	1	0.00000000e+00	4.18325731e-02	1.34071797e-01	1.77087747e-01	6.84496117e-02	2009-09-21 05:13:36.182381	2009-09-21 05:13:36.182381	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1195	689_nm0077	665	3.06868232e+08	3.06868232e+08	1	0.00000000e+00	3.86186254e-01	1.34071797e-01	1.81152688e-01	6.84496117e-02	2009-09-22 05:10:31.682374	2009-09-22 05:10:31.682374	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1196	689_nm0077	666	3.07040523e+08	3.07040523e+08	1	0.00000000e+00	4.73411102e-01	1.34071797e-01	-5.91339076e-01	6.84496117e-02	2009-09-24 05:02:03.382363	2009-09-24 05:02:03.382363	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1197	689_nm0077	667	3.07126752e+08	3.07126752e+08	1	0.00000000e+00	-1.08700760e-01	1.34071797e-01	-5.10664270e-02	6.84496117e-02	2009-09-25 04:59:11.682357	2009-09-25 04:59:11.682357	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1198	689_nm0077	668	3.07212793e+08	3.07212793e+08	1	0.00000000e+00	-2.03595345e-02	1.34071797e-01	5.99928930e-01	6.84496117e-02	2009-09-26 04:53:13.082353	2009-09-26 04:53:13.082353	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1199	689_nm0077	669	3.07299010e+08	3.07299010e+08	1	0.00000000e+00	-2.24855757e-03	1.34071797e-01	2.41270475e-01	6.84496117e-02	2009-09-27 04:50:10.182348	2009-09-27 04:50:10.182348	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1200	689_nm0077	670	3.07729782e+08	3.07729782e+08	1	0.00000000e+00	1.08690055e-01	1.34071797e-01	7.74082696e-01	6.84496117e-02	2009-10-02 04:29:41.782333	2009-10-02 04:29:41.782333	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1201	689_nm0077	671	3.08074393e+08	3.08074393e+08	1	0.00000000e+00	-2.03678095e-02	1.34071797e-01	2.84351449e-01	6.84496117e-02	2009-10-06 04:13:13.082329	2009-10-06 04:13:13.082329	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1202	689_nm0077	672	3.08332953e+08	3.08332953e+08	1	0.00000000e+00	-1.50298922e-01	1.34071797e-01	1.55095692e-01	6.84496117e-02	2009-10-09 04:02:32.982331	2009-10-09 04:02:32.982331	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1203	689_nm0077	673	3.08505266e+08	3.08505266e+08	1	0.00000000e+00	6.40828696e-02	1.34071797e-01	1.30528457e-01	6.84496117e-02	2009-10-11 03:54:25.882335	2009-10-11 03:54:25.882335	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1204	689_nm0077	674	3.08591432e+08	3.08591432e+08	1	0.00000000e+00	1.99970349e-02	1.34071797e-01	2.44173876e-01	6.84496117e-02	2009-10-12 03:50:32.282338	2009-10-12 03:50:32.282338	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1205	689_nm0077	675	3.08849912e+08	3.08849912e+08	1	0.00000000e+00	3.70978329e-02	1.34071797e-01	6.19065475e-02	6.84496117e-02	2009-10-15 03:38:31.682350	2009-10-15 03:38:31.682350	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1206	689_nm0077	676	3.08936014e+08	3.08936014e+08	1	0.00000000e+00	-1.17091885e-01	1.34071797e-01	4.41447025e-01	6.84496117e-02	2009-10-16 03:33:33.582355	2009-10-16 03:33:33.582355	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1207	689_nm0077	677	3.09022235e+08	3.09022235e+08	1	0.00000000e+00	-8.85108970e-02	1.34071797e-01	-1.42214319e-01	6.84496117e-02	2009-10-17 03:30:34.882361	2009-10-17 03:30:34.882361	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1208	689_nm0077	678	3.09194568e+08	3.09194568e+08	1	0.00000000e+00	-4.29122106e-02	1.34071797e-01	-2.03107595e-02	6.84496117e-02	2009-10-19 03:22:48.482374	2009-10-19 03:22:48.482374	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1209	689_nm0077	679	3.09539168e+08	3.09539168e+08	1	0.00000000e+00	7.18621450e-02	1.34071797e-01	1.41484425e-01	6.84496117e-02	2009-10-23 03:06:07.682405	2009-10-23 03:06:07.682405	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1210	689_nm0077	680	3.09625360e+08	3.09625360e+08	1	0.00000000e+00	9.70426826e-02	1.34071797e-01	3.64608259e-01	6.84496117e-02	2009-10-24 03:02:39.982414	2009-10-24 03:02:39.982414	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1211	689_nm0077	681	3.10228519e+08	3.10228519e+08	1	0.00000000e+00	-3.72347478e-01	1.34071797e-01	-2.52159095e-01	6.84496117e-02	2009-10-31 02:35:18.982488	2009-10-31 02:35:18.982488	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1212	689_nm0077	682	3.11003988e+08	3.11003988e+08	1	0.00000000e+00	-2.32812191e-01	1.34071797e-01	2.65783148e-01	6.84496117e-02	2009-11-09 01:59:47.682614	2009-11-09 01:59:47.682614	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1213	689_nm0077	683	3.11090152e+08	3.11090152e+08	1	0.00000000e+00	-9.20201030e-02	1.34071797e-01	-3.13522637e-01	6.84496117e-02	2009-11-10 01:55:52.382630	2009-11-10 01:55:52.382630	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1214	689_nm0077	684	3.11176328e+08	3.11176328e+08	1	0.00000000e+00	8.95029469e-02	1.34071797e-01	3.11399705e-01	6.84496117e-02	2009-11-11 01:52:07.982647	2009-11-11 01:52:07.982647	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1215	689_nm0077	685	3.11607104e+08	3.11607104e+08	1	0.00000000e+00	3.17836607e-01	1.34071797e-01	3.27897480e-01	6.84496117e-02	2009-11-16 01:31:43.682738	2009-11-16 01:31:43.682738	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1216	689_nm0077	686	3.11693288e+08	3.11693288e+08	1	0.00000000e+00	-1.97612657e-01	1.34071797e-01	6.40189012e-02	6.84496117e-02	2009-11-17 01:28:08.182757	2009-11-17 01:28:08.182757	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1217	689_nm0077	687	3.11779435e+08	3.11779435e+08	1	0.00000000e+00	3.03334093e-01	1.34071797e-01	-1.59545813e-01	6.84496117e-02	2009-11-18 01:23:55.082777	2009-11-18 01:23:55.082777	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1218	689_nm0077	688	3.11865591e+08	3.11865591e+08	1	0.00000000e+00	-2.31566572e-01	1.34071797e-01	-4.66376025e-02	6.84496117e-02	2009-11-19 01:19:51.082797	2009-11-19 01:19:51.082797	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1219	689_nm0077	689	3.11951757e+08	3.11951757e+08	1	0.00000000e+00	-4.17437890e-01	1.34071797e-01	-1.64397521e-01	6.84496117e-02	2009-11-20 01:15:57.382818	2009-11-20 01:15:57.382818	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1220	689_nm0077	690	3.12037923e+08	3.12037923e+08	1	0.00000000e+00	3.08975928e-02	1.34071797e-01	-1.16091549e-01	6.84496117e-02	2009-11-21 01:12:03.282839	2009-11-21 01:12:03.282839	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1221	689_nm0077	691	3.12124183e+08	3.12124183e+08	1	0.00000000e+00	-8.37973381e-02	1.34071797e-01	2.44718298e-01	6.84496117e-02	2009-11-22 01:09:42.882860	2009-11-22 01:09:42.882860	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1222	689_nm0077	692	3.30822811e+08	3.30822811e+08	1	0.00000000e+00	-7.94682875e-02	1.34071797e-01	1.52608737e-01	6.84496117e-02	2010-06-26 11:13:30.684262	2010-06-26 11:13:30.684262	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1223	689_nm0077	693	3.30908972e+08	3.30908972e+08	1	0.00000000e+00	1.57570209e-01	1.34071797e-01	3.86050312e-01	6.84496117e-02	2010-06-27 11:09:31.684234	2010-06-27 11:09:31.684234	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1224	689_nm0077	694	3.30995133e+08	3.30995133e+08	1	0.00000000e+00	-2.86058698e-02	1.34071797e-01	2.09818871e-01	6.84496117e-02	2010-06-28 11:05:32.684205	2010-06-28 11:05:32.684205	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1225	689_nm0077	695	3.31425985e+08	3.31425985e+08	1	0.00000000e+00	-1.28117109e-01	1.34071797e-01	2.46211308e-01	6.84496117e-02	2010-07-03 10:46:25.184065	2010-07-03 10:46:25.184065	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1226	689_nm0077	696	3.31512057e+08	3.31512057e+08	1	0.00000000e+00	6.02374545e-02	1.34071797e-01	4.15367787e-01	6.84496117e-02	2010-07-04 10:40:56.784037	2010-07-04 10:40:56.784037	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1227	689_nm0077	697	3.31598217e+08	3.31598217e+08	1	0.00000000e+00	6.15544397e-02	1.34071797e-01	2.21226478e-02	6.84496117e-02	2010-07-05 10:36:57.084009	2010-07-05 10:36:57.084009	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1228	689_nm0077	698	3.31684387e+08	3.31684387e+08	1	0.00000000e+00	3.12262505e-02	1.34071797e-01	3.84628423e-01	6.84496117e-02	2010-07-06 10:33:07.083981	2010-07-06 10:33:07.083981	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1229	689_nm0077	699	3.31770626e+08	3.31770626e+08	1	0.00000000e+00	3.25464467e-02	1.34071797e-01	2.07070585e-01	6.84496117e-02	2010-07-07 10:30:25.983953	2010-07-07 10:30:25.983953	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1230	689_nm0077	700	3.31856786e+08	3.31856786e+08	1	0.00000000e+00	2.16465593e-01	1.34071797e-01	3.89026200e-01	6.84496117e-02	2010-07-08 10:26:25.983925	2010-07-08 10:26:25.983925	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1231	689_nm0077	701	3.32459864e+08	3.32459864e+08	1	0.00000000e+00	2.27200065e-01	1.34071797e-01	2.83022764e-02	6.84496117e-02	2010-07-15 09:57:43.883732	2010-07-15 09:57:43.883732	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1232	689_nm0077	702	3.37715589e+08	3.37715589e+08	1	0.00000000e+00	1.00307553e-01	1.34071797e-01	9.80804788e-02	6.84496117e-02	2010-09-14 05:53:09.182457	2010-09-14 05:53:09.182457	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1233	689_nm0077	703	3.37973975e+08	3.37973975e+08	1	0.00000000e+00	-1.62384107e-02	1.34071797e-01	1.11594544e-01	6.84496117e-02	2010-09-17 05:39:35.182428	2010-09-17 05:39:35.182428	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1234	689_nm0077	704	3.38060186e+08	3.38060186e+08	1	0.00000000e+00	5.60778323e-02	1.34071797e-01	2.03487529e-01	6.84496117e-02	2010-09-18 05:36:26.182419	2010-09-18 05:36:26.182419	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1235	689_nm0077	705	3.38146313e+08	3.38146313e+08	1	0.00000000e+00	1.46443694e-01	1.34071797e-01	1.82125820e-02	6.84496117e-02	2010-09-19 05:31:52.682410	2010-09-19 05:31:52.682410	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1236	689_nm0077	706	3.38921776e+08	3.38921776e+08	1	0.00000000e+00	9.96407297e-02	1.34071797e-01	1.94016339e-01	6.84496117e-02	2010-09-28 04:56:15.682354	2010-09-28 04:56:15.682354	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1237	689_nm0077	707	3.39007885e+08	3.39007885e+08	1	0.00000000e+00	-2.01468935e-01	1.34071797e-01	1.97180370e-01	6.84496117e-02	2010-09-29 04:51:25.182351	2010-09-29 04:51:25.182351	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1238	689_nm0077	708	3.39094046e+08	3.39094046e+08	1	0.00000000e+00	-1.89778077e-01	1.34071797e-01	-6.27475882e-02	6.84496117e-02	2010-09-30 04:47:26.182347	2010-09-30 04:47:26.182347	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1239	689_nm0077	709	3.39180206e+08	3.39180206e+08	1	0.00000000e+00	8.99356171e-02	1.34071797e-01	5.60040972e-02	6.84496117e-02	2010-10-01 04:43:26.182345	2010-10-01 04:43:26.182345	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1240	689_nm0077	710	3.39869479e+08	3.39869479e+08	1	0.00000000e+00	-1.96205391e-02	1.34071797e-01	-1.48310713e-02	6.84496117e-02	2010-10-09 04:11:18.682343	2010-10-09 04:11:18.682343	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1241	689_nm0077	711	3.39955688e+08	3.39955688e+08	1	0.00000000e+00	-5.26720028e-02	1.34071797e-01	1.72273033e-01	6.84496117e-02	2010-10-10 04:08:08.182345	2010-10-10 04:08:08.182345	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1242	689_nm0077	712	3.40041850e+08	3.40041850e+08	1	0.00000000e+00	-5.66387105e-02	1.34071797e-01	2.21994047e-01	6.84496117e-02	2010-10-11 04:04:10.182348	2010-10-11 04:04:10.182348	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1243	689_nm0077	713	3.40128010e+08	3.40128010e+08	1	0.00000000e+00	3.40974783e-03	1.34071797e-01	1.16320235e-01	6.84496117e-02	2010-10-12 04:00:09.682351	2010-10-12 04:00:09.682351	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1244	689_nm0077	714	3.40214171e+08	3.40214171e+08	1	0.00000000e+00	6.93443818e-02	1.34071797e-01	3.04957184e-01	6.84496117e-02	2010-10-13 03:56:11.182354	2010-10-13 03:56:11.182354	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1245	689_nm0077	715	3.40472616e+08	3.40472616e+08	1	0.00000000e+00	-1.84035731e-01	1.34071797e-01	1.15990871e-01	6.84496117e-02	2010-10-16 03:43:35.682367	2010-10-16 03:43:35.682367	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1246	689_nm0077	716	3.41420434e+08	3.41420434e+08	1	0.00000000e+00	1.01048248e-01	1.34071797e-01	3.17434799e-02	6.84496117e-02	2010-10-27 03:00:34.182447	2010-10-27 03:00:34.182447	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1247	689_nm0077	717	3.41506597e+08	3.41506597e+08	1	0.00000000e+00	-6.25290406e-02	1.34071797e-01	2.38023284e-01	6.84496117e-02	2010-10-28 02:56:37.182458	2010-10-28 02:56:37.182458	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1248	689_nm0077	718	3.41592750e+08	3.41592750e+08	1	0.00000000e+00	-1.07896947e-01	1.34071797e-01	5.36157149e-02	6.84496117e-02	2010-10-29 02:52:30.182468	2010-10-29 02:52:30.182468	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1249	689_nm0077	719	3.41678925e+08	3.41678925e+08	1	0.00000000e+00	6.25111886e-02	1.34071797e-01	-3.09923756e-02	6.84496117e-02	2010-10-30 02:48:44.682480	2010-10-30 02:48:44.682480	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1250	689_nm0077	720	3.41765088e+08	3.41765088e+08	1	0.00000000e+00	-1.14381200e-01	1.34071797e-01	-4.46393203e-01	6.84496117e-02	2010-10-31 02:44:47.682491	2010-10-31 02:44:47.682491	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1251	689_nm0077	721	3.41851203e+08	3.41851203e+08	1	0.00000000e+00	8.21651797e-03	1.34071797e-01	1.79792975e-01	6.84496117e-02	2010-11-01 02:40:03.182504	2010-11-01 02:40:03.182504	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1252	689_nm0077	722	3.41937425e+08	3.41937425e+08	1	0.00000000e+00	4.99337836e-02	1.34071797e-01	2.37066587e-01	6.84496117e-02	2010-11-02 02:37:05.182517	2010-11-02 02:37:05.182517	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1253	689_nm0077	723	3.42023579e+08	3.42023579e+08	1	0.00000000e+00	6.54450779e-03	1.34071797e-01	1.85409678e-01	6.84496117e-02	2010-11-03 02:32:58.682530	2010-11-03 02:32:58.682530	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1254	689_nm0077	724	3.42109740e+08	3.42109740e+08	1	0.00000000e+00	9.97681968e-02	1.34071797e-01	3.34116040e-02	6.84496117e-02	2010-11-04 02:29:00.182544	2010-11-04 02:29:00.182544	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1255	689_nm0077	725	3.42282059e+08	3.42282059e+08	1	0.00000000e+00	-5.26799364e-02	1.34071797e-01	2.93711828e-01	6.84496117e-02	2010-11-06 02:20:59.182573	2010-11-06 02:20:59.182573	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1256	689_nm0077	726	3.42368233e+08	3.42368233e+08	1	0.00000000e+00	-1.93403543e-01	1.34071797e-01	-1.82784137e-01	6.84496117e-02	2010-11-07 02:17:13.182588	2010-11-07 02:17:13.182588	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1257	689_nm0077	727	3.42454398e+08	3.42454398e+08	1	0.00000000e+00	-1.19702741e-01	1.34071797e-01	2.06888748e-02	6.84496117e-02	2010-11-08 02:13:18.182604	2010-11-08 02:13:18.182604	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1258	689_nm0077	728	3.42626725e+08	3.42626725e+08	1	0.00000000e+00	-1.02081213e-01	1.34071797e-01	7.18766420e-02	6.84496117e-02	2010-11-10 02:05:24.682636	2010-11-10 02:05:24.682636	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1259	689_nm0077	729	3.42799053e+08	3.42799053e+08	1	0.00000000e+00	-2.08125336e-01	1.34071797e-01	1.50474711e-01	6.84496117e-02	2010-11-12 01:57:33.182670	2010-11-12 01:57:33.182670	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1260	689_nm0077	730	3.43143696e+08	3.43143696e+08	1	0.00000000e+00	-3.18645506e-02	1.34071797e-01	1.50448675e-01	6.84496117e-02	2010-11-16 01:41:35.682741	2010-11-16 01:41:35.682741	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1261	689_nm0077	731	3.43229869e+08	3.43229869e+08	1	0.00000000e+00	7.11624921e-02	1.34071797e-01	2.38941747e-01	6.84496117e-02	2010-11-17 01:37:49.182760	2010-11-17 01:37:49.182760	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1262	689_nm0077	732	3.43402210e+08	3.43402210e+08	1	0.00000000e+00	-1.97150264e-01	1.34071797e-01	1.32502699e-01	6.84496117e-02	2010-11-19 01:30:09.682799	2010-11-19 01:30:09.682799	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1263	689_nm0077	733	3.44091516e+08	3.44091516e+08	1	0.00000000e+00	1.26455813e-01	1.34071797e-01	1.74406405e-01	6.84496117e-02	2010-11-27 00:58:36.182966	2010-11-27 00:58:36.182966	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1264	689_nm0077	734	3.62359426e+08	3.62359426e+08	1	0.00000000e+00	-3.26522779e-02	1.34071797e-01	2.65849352e-01	6.84496117e-02	2011-06-26 11:23:46.184272	2011-06-26 11:23:46.184272	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1265	689_nm0077	735	3.62445587e+08	3.62445587e+08	1	0.00000000e+00	-6.31574873e-02	1.34071797e-01	1.84904869e-01	6.84496117e-02	2011-06-27 11:19:47.184245	2011-06-27 11:19:47.184245	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
1266	689_nm0077	736	3.62531749e+08	3.62531749e+08	1	0.00000000e+00	-1.49613228e-02	1.34071797e-01	4.02647269e-01	6.84496117e-02	2011-06-28 11:15:49.184217	2011-06-28 11:15:49.184217	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
